id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sale_year,sale_month,sale_quarter,sale_month_name,house_age,is_renovated,years_since_update,price_log,age_group,price_per_sqft
1926069137,2014-07-07,775000.0,4,3.25,4100,241322,2.0,0,0,3,9,2500,1600,1981,0,98072,47.7302,-122.096,3770,87821,2014,7,3,Jul,33,0,33,13.560619598657233,1950-1990,189.02439024390245
3828000405,2015-01-16,176500.0,3,1.0,930,9900,1.5,0,0,4,5,930,0,1910,0,98032,47.3745,-122.231,930,7200,2015,1,1,Jan,105,0,105,12.081081821061819,Pre-1950,189.78494623655914
7773800015,2015-04-16,750000.0,4,2.25,2420,11120,1.0,0,2,4,8,1620,800,1952,0,98146,47.4954,-122.366,2210,8497,2015,4,2,Apr,63,0,63,13.527829818844937,1950-1990,309.91735537190084
1084000107,2014-12-02,1265000.0,4,2.25,2870,6000,1.0,0,0,5,8,1730,1140,1951,0,98112,47.6362,-122.282,2370,5500,2014,12,4,Dec,63,0,63,14.05058347065728,1950-1990,440.76655052264806
7832800015,2015-02-26,250000.0,3,1.0,1480,6750,1.0,0,0,3,7,1480,0,1958,0,98146,47.505,-122.366,1480,7594,2015,2,1,Feb,57,0,57,12.429220196836383,1950-1990,168.9189189189189
9829200590,2014-10-28,759000.0,3,2.75,1960,6390,1.5,0,2,5,8,1960,0,1900,0,98122,47.6032,-122.285,2440,5870,2014,10,4,Oct,114,0,114,13.539758373899955,Pre-1950,387.2448979591837
8127700820,2014-12-11,640000.0,3,2.0,1470,4640,1.5,0,0,4,7,1470,0,1926,0,98199,47.6398,-122.393,1700,5000,2014,12,4,Dec,88,0,88,13.369225017834633,Pre-1950,435.3741496598639
9547202265,2015-04-27,990000.0,3,3.25,2460,4182,2.0,0,0,5,8,2100,360,1910,0,98115,47.6782,-122.311,2370,4284,2015,4,2,Apr,105,0,105,13.805461232211272,Pre-1950,402.4390243902439
7663700261,2014-10-08,395000.0,4,1.75,1960,7945,1.0,0,0,4,7,980,980,1946,0,98125,47.7326,-122.291,1290,7945,2014,10,4,Oct,68,0,68,12.886643575525625,Pre-1950,201.53061224489795
1445200110,2015-04-21,275000.0,2,1.5,1160,1103,2.0,0,0,3,7,890,270,2006,0,98133,47.7677,-122.315,1160,1086,2015,4,2,Apr,9,0,9,12.524530013005734,Post-1990,237.06896551724137
1023059313,2015-02-05,390000.0,3,2.5,1910,4755,2.0,0,0,3,8,1910,0,1997,0,98059,47.4956,-122.162,2460,6099,2015,2,1,Feb,18,0,18,12.873904582205107,Post-1990,204.18848167539267
170000215,2015-03-24,752500.0,5,2.75,2720,4680,1.5,0,0,4,8,1710,1010,1913,0,98107,47.6612,-122.363,1670,4800,2015,3,1,Mar,102,0,102,13.53115760450794,Pre-1950,276.65441176470586
7550801220,2015-02-27,450000.0,2,1.0,1020,5000,1.5,0,0,4,6,1020,0,1906,0,98107,47.6725,-122.396,1490,5000,2015,2,1,Feb,109,0,109,13.017005083966255,Pre-1950,441.1764705882353
7518501390,2014-06-17,473000.0,2,1.0,900,5100,1.0,0,0,4,7,900,0,1909,0,98117,47.6804,-122.378,1400,5100,2014,6,2,Jun,105,0,105,13.06685278163674,Pre-1950,525.5555555555555
9407102460,2015-03-23,178500.0,3,1.75,1120,10450,1.0,0,0,3,7,1120,0,1973,0,98045,47.4418,-121.772,1250,10414,2015,3,1,Mar,42,0,42,12.092349482427034,1950-1990,159.375
8567300110,2014-06-04,485000.0,3,2.5,2340,59058,1.0,0,0,3,8,2340,0,1985,0,98038,47.4052,-122.028,2700,37263,2014,6,2,Jun,29,0,29,13.091906231773164,1950-1990,207.26495726495727
5029450110,2015-03-27,215000.0,3,1.5,1410,8415,1.0,0,0,4,7,780,630,1982,0,98023,47.2914,-122.368,1440,7361,2015,3,1,Mar,33,0,33,12.278397958261774,1950-1990,152.4822695035461
7915100490,2014-08-12,589000.0,4,1.75,1920,4862,1.0,0,0,5,7,1060,860,1919,0,98116,47.5747,-122.384,1840,4862,2014,8,3,Aug,95,0,95,13.286183160425152,Pre-1950,306.7708333333333
114101500,2015-04-17,325000.0,4,1.75,1370,9993,1.0,0,0,3,6,1370,0,1918,0,98028,47.7572,-122.228,1650,11592,2015,4,2,Apr,97,0,97,12.691583538230217,Pre-1950,237.22627737226279
9274201807,2014-08-20,580000.0,3,2.5,1590,1937,2.5,0,0,3,8,1590,0,2004,0,98116,47.5903,-122.388,1620,2022,2014,8,3,Aug,10,0,10,13.270785106659046,Post-1990,364.7798742138365
7893206095,2014-07-16,181100.0,4,1.75,1850,7500,1.0,0,0,3,7,1850,0,1954,0,98198,47.4217,-122.333,1460,7500,2014,7,3,Jul,60,0,60,12.106810165667413,1950-1990,97.89189189189189
2770602265,2015-02-24,345000.0,3,2.0,1430,4200,1.0,0,0,4,7,830,600,1908,0,98199,47.6462,-122.384,1540,5000,2015,2,1,Feb,107,0,107,12.75130259456002,Pre-1950,241.25874125874125
5418200245,2015-03-30,781000.0,3,1.75,1940,8729,1.0,0,0,3,8,1460,480,1960,0,98125,47.7027,-122.282,2250,9165,2015,3,1,Mar,55,0,55,13.568331709230735,1950-1990,402.5773195876289
7228502150,2014-10-23,402500.0,4,1.0,1270,3630,1.5,0,0,3,7,1270,0,1903,0,98122,47.6135,-122.307,1420,4848,2014,10,4,Oct,111,0,111,12.905452860309719,Pre-1950,316.92913385826773
7972601030,2015-04-20,426000.0,3,1.5,1380,7200,1.0,0,0,3,7,1080,300,1948,0,98106,47.5292,-122.348,1220,7200,2015,4,2,Apr,67,0,67,12.962196972666593,Pre-1950,308.69565217391306
7853270940,2014-09-05,389000.0,3,2.5,1720,4515,2.0,0,0,3,7,1720,0,2005,0,98065,47.5426,-121.879,2220,4618,2014,9,3,Sep,9,0,9,12.871337193291367,Post-1990,226.1627906976744
5561401220,2014-07-07,670000.0,6,3.0,4050,36171,2.0,0,0,4,8,2620,1430,1970,0,98027,47.4708,-122.015,3660,42874,2014,7,3,Jul,44,0,44,13.415034483903348,1950-1990,165.4320987654321
1336800015,2014-05-21,1506000.0,4,3.25,3660,5800,2.5,0,0,3,10,3360,300,1909,1995,98112,47.6283,-122.312,3240,5800,2014,5,2,May,105,1,19,14.224968351352379,Pre-1950,411.4754098360656
8944750850,2014-05-21,288400.0,3,2.25,1870,3230,2.0,0,0,3,7,1870,0,1997,0,98056,47.4915,-122.167,1620,3363,2014,5,2,May,17,0,17,12.5721071517933,Post-1990,154.22459893048128
3362400590,2015-02-19,700000.0,4,2.0,2230,4635,1.5,0,0,5,7,1510,720,1908,0,98103,47.682,-122.349,1520,4635,2015,2,1,Feb,107,0,107,13.45883704259595,Pre-1950,313.9013452914798
6821100195,2015-03-31,830000.0,4,3.0,2020,6000,1.0,0,0,3,8,1220,800,1968,2015,98199,47.6563,-122.401,1400,6000,2015,3,1,Mar,47,1,0,13.629182184591333,1950-1990,410.8910891089109
1827200265,2014-09-11,1899000.0,2,2.75,3690,32044,2.0,1,4,3,12,3690,0,1989,0,98166,47.4485,-122.369,2310,26988,2014,9,3,Sep,25,0,25,14.456838516387228,1950-1990,514.6341463414634
5100401429,2014-10-09,350500.0,2,1.0,1450,6380,1.0,0,0,3,7,1450,0,1967,0,98115,47.6924,-122.321,1240,6380,2014,10,4,Oct,47,0,47,12.767118838519758,1950-1990,241.72413793103448
6116500028,2015-05-03,431000.0,3,1.75,1630,9000,1.0,0,0,4,7,1630,0,1956,0,98166,47.4521,-122.36,1600,11120,2015,5,2,May,59,0,59,12.973865689268807,1950-1990,264.4171779141104
2759800110,2014-10-31,485000.0,3,2.5,1840,8250,1.0,0,1,3,8,1340,500,1958,0,98177,47.7767,-122.378,1970,7920,2014,10,4,Oct,56,0,56,13.091906231773164,1950-1990,263.5869565217391
579000096,2014-10-10,780000.0,3,1.5,1620,7500,1.0,0,2,4,8,1620,0,1949,0,98117,47.7014,-122.381,2440,7800,2014,10,4,Oct,65,0,65,13.567050480716235,Pre-1950,481.48148148148147
9169600096,2014-08-01,720000.0,2,1.5,1840,9000,1.0,0,2,3,8,1340,500,1957,0,98136,47.5281,-122.388,1880,7560,2014,8,3,Aug,57,0,57,13.487007879880162,1950-1990,391.30434782608694
1226059112,2015-02-20,415000.0,3,1.0,1360,73616,1.0,0,0,3,7,1360,0,1971,0,98072,47.7528,-122.119,2040,50965,2015,2,1,Feb,44,0,44,12.936036208848487,1950-1990,305.1470588235294
6021503830,2014-06-20,480000.0,4,1.0,2080,5500,1.0,0,0,3,7,1040,1040,1941,0,98117,47.6838,-122.386,1280,4000,2014,6,2,Jun,73,0,73,13.081543466215237,Pre-1950,230.76923076923077
3824100291,2014-09-16,452250.0,4,2.25,2550,10000,1.0,0,0,4,7,1560,990,1979,0,98028,47.77,-122.259,2440,10000,2014,9,3,Sep,35,0,35,13.021992614421487,1950-1990,177.35294117647058
9264921030,2015-04-06,316000.0,3,2.5,2550,8170,2.0,0,0,3,8,2550,0,1985,0,98023,47.311,-122.345,1840,8823,2015,4,2,Apr,30,0,30,12.663500657121004,1950-1990,123.92156862745098
8073000495,2014-10-10,700000.0,2,1.0,1160,17635,1.0,1,4,3,6,1160,0,1945,0,98178,47.5117,-122.248,1510,13122,2014,10,4,Oct,69,0,69,13.45883704259595,Pre-1950,603.448275862069
7129304105,2014-07-29,285000.0,4,2.0,1760,5500,1.0,0,1,3,7,780,980,1925,2004,98118,47.5183,-122.265,1510,5500,2014,7,3,Jul,89,1,10,12.560247968016562,Pre-1950,161.9318181818182
525049085,2014-09-18,575000.0,3,1.75,1720,4050,1.0,0,0,5,7,860,860,1906,0,98115,47.6782,-122.314,1720,4410,2014,9,3,Sep,108,0,108,13.26212705890841,Pre-1950,334.30232558139534
6117500785,2014-07-22,590000.0,3,2.25,2300,12430,1.0,0,2,4,8,1580,720,1960,0,98166,47.435,-122.347,2500,12430,2014,7,3,Jul,54,0,54,13.28787951079572,1950-1990,256.5217391304348
6115400008,2015-02-26,587500.0,4,1.75,2500,20868,1.0,0,2,3,8,1600,900,1956,0,98166,47.431,-122.338,2170,15026,2015,2,1,Feb,59,0,59,13.283633227126662,1950-1990,235.0
4024101545,2014-09-22,364000.0,4,2.25,1750,10270,1.5,0,0,4,8,1750,0,1968,0,98155,47.7612,-122.31,1750,10127,2014,9,3,Sep,46,0,46,12.804911893867851,1950-1990,208.0
8651511220,2014-12-17,490000.0,3,2.5,1890,10190,2.0,0,0,3,8,1890,0,1986,0,98074,47.6478,-122.061,2080,9794,2014,12,4,Dec,28,0,28,13.102162710901053,1950-1990,259.25925925925924
5561301280,2014-05-05,410000.0,3,2.25,1800,36704,1.0,0,0,4,8,1360,440,1978,0,98027,47.4688,-122.013,2730,36404,2014,5,2,May,36,0,36,12.923914877701906,1950-1990,227.77777777777777
3629800100,2014-10-28,520000.0,3,2.5,2160,4297,2.0,0,0,3,9,2160,0,1999,0,98029,47.5476,-122.012,2160,3968,2014,10,4,Oct,15,0,15,13.161586013632684,Post-1990,240.74074074074073
6141100750,2014-10-08,389000.0,3,1.0,1380,6591,1.0,0,0,4,7,1380,0,1947,0,98133,47.7164,-122.351,1610,6594,2014,10,4,Oct,67,0,67,12.871337193291367,Pre-1950,281.8840579710145
2770605065,2014-11-18,450000.0,2,1.0,1180,6000,1.0,0,0,3,7,1180,0,1910,0,98119,47.6531,-122.373,1600,6000,2014,11,4,Nov,104,0,104,13.017005083966255,Pre-1950,381.35593220338984
2517100490,2014-12-05,325000.0,3,2.5,2550,4240,2.0,0,0,3,7,2550,0,2006,0,98031,47.3986,-122.169,2550,4240,2014,12,4,Dec,8,0,8,12.691583538230217,Post-1990,127.45098039215686
4083801785,2015-03-13,660000.0,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1924,0,98103,47.6631,-122.337,1400,4000,2015,3,1,Mar,91,0,91,13.399996629152975,Pre-1950,616.8224299065421
4318200405,2014-06-20,850000.0,3,2.25,2870,8170,2.0,0,0,3,10,2250,620,1995,0,98136,47.5363,-122.385,1310,8170,2014,6,2,Jun,19,0,19,13.652992804936396,Post-1990,296.1672473867596
2329810590,2014-08-06,285000.0,3,2.5,1940,9874,2.0,0,0,3,7,1940,0,1990,0,98042,47.3794,-122.113,1860,8875,2014,8,3,Aug,24,0,24,12.560247968016562,Post-1990,146.90721649484536
2768301214,2014-12-11,395000.0,2,1.0,870,3121,1.0,0,0,4,7,870,0,1923,0,98107,47.6659,-122.369,1570,1777,2014,12,4,Dec,91,0,91,12.886643575525625,Pre-1950,454.02298850574715
1931301105,2014-07-17,440000.0,3,2.0,1550,2401,2.0,0,0,3,7,1550,0,1996,0,98103,47.6545,-122.348,1550,3446,2014,7,3,Jul,18,0,18,12.994532278619134,Post-1990,283.8709677419355
3343903640,2015-03-13,249000.0,3,1.75,1400,5648,1.5,0,0,5,6,1400,0,1917,0,98056,47.5133,-122.196,2320,9420,2015,3,1,Mar,98,0,98,12.425212191503038,Pre-1950,177.85714285714286
8813400245,2015-02-27,635000.0,3,1.75,1210,4400,1.5,0,0,4,8,1210,0,1930,0,98105,47.6621,-122.288,2020,3750,2015,2,1,Feb,85,0,85,13.361381852676738,Pre-1950,524.7933884297521
3521049048,2014-08-11,515000.0,3,2.5,3430,48993,2.0,0,0,3,9,3430,0,2001,0,98001,47.2609,-122.27,2460,36256,2014,8,3,Aug,13,0,13,13.151924121391561,Post-1990,150.14577259475217
1118001645,2015-01-30,1400000.0,3,3.25,3020,6073,2.0,0,0,4,9,3020,0,1954,0,98112,47.6332,-122.29,3020,7700,2015,1,1,Jan,61,0,61,14.151983508870947,1950-1990,463.57615894039736
2968801105,2015-03-04,200000.0,2,1.0,950,8100,1.0,0,0,3,6,950,0,1955,0,98166,47.4572,-122.351,1620,7630,2015,3,1,Mar,60,0,60,12.206077645517674,1950-1990,210.52631578947367
3524039209,2014-05-06,1135000.0,4,2.75,3370,8103,1.0,0,3,3,9,1970,1400,1970,2014,98136,47.5232,-122.383,2120,6360,2014,5,2,May,44,1,0,13.942144089954521,1950-1990,336.7952522255193
952003480,2014-11-17,445000.0,4,1.0,1460,4600,1.0,0,2,3,6,780,680,1946,0,98126,47.566,-122.38,1560,4600,2014,11,4,Nov,68,0,68,13.005831808336863,Pre-1950,304.7945205479452
2877102670,2014-07-07,555000.0,3,1.5,1740,4200,1.5,0,0,4,7,1640,100,1920,0,98117,47.6782,-122.361,1660,3750,2014,7,3,Jul,94,0,94,13.22672519452875,Pre-1950,318.9655172413793
5014000100,2014-09-24,537000.0,4,2.0,1720,6413,1.0,0,0,4,7,860,860,1950,0,98116,47.5734,-122.395,1280,6413,2014,9,3,Sep,64,0,64,13.19375523568666,1950-1990,312.2093023255814
7399301050,2015-01-27,315000.0,3,1.75,1480,7500,1.0,0,0,4,7,1480,0,1968,0,98055,47.4629,-122.187,1480,7500,2015,1,1,Jan,47,0,47,12.660331092405906,1950-1990,212.83783783783784
6979940100,2015-01-29,805000.0,5,2.5,3320,7266,2.0,0,0,3,9,3320,0,2000,0,98075,47.5862,-122.054,3060,10269,2015,1,1,Jan,15,0,15,13.598598798635953,Post-1990,242.46987951807228
8731982840,2014-08-26,414000.0,4,2.5,3490,9030,1.5,0,0,4,8,3490,0,1969,0,98023,47.3198,-122.386,2540,8400,2014,8,3,Aug,45,0,45,12.933623668263472,1950-1990,118.62464183381088
6909200037,2014-08-15,375000.0,2,1.5,1160,1648,2.0,0,0,3,7,1160,0,2002,0,98144,47.5916,-122.293,1458,2351,2014,8,3,Aug,12,0,12,12.834683971615659,Post-1990,323.2758620689655
1160000115,2015-03-04,401000.0,4,1.75,3010,12523,1.0,0,0,3,8,1780,1230,1952,0,98125,47.707,-122.316,2040,7560,2015,3,1,Mar,63,0,63,12.901719200051183,1950-1990,133.22259136212625
7893207665,2015-01-28,210000.0,3,1.0,1030,4583,1.0,0,0,3,7,1030,0,1967,0,98198,47.4231,-122.329,1730,8023,2015,1,1,Jan,48,0,48,12.25486757159303,1950-1990,203.88349514563106
8024201270,2014-07-22,365000.0,2,1.0,980,5110,1.0,0,0,4,7,780,200,1939,0,98115,47.7002,-122.314,1430,5110,2014,7,3,Jul,75,0,75,12.807655372286902,Pre-1950,372.44897959183675
3800008,2015-02-24,178000.0,5,1.5,1990,18200,1.0,0,0,3,7,1990,0,1960,0,98178,47.4938,-122.262,1860,8658,2015,2,1,Feb,55,0,55,12.08954444723597,1950-1990,89.44723618090453
6788200931,2014-05-20,710000.0,2,1.0,1790,4000,1.0,0,0,4,7,1040,750,1923,0,98112,47.6405,-122.301,1310,4000,2014,5,2,May,91,0,91,13.47302165746721,Pre-1950,396.6480446927374
723049596,2014-05-09,255000.0,2,1.0,810,7980,1.0,0,0,1,6,810,0,1928,0,98146,47.489,-122.337,1440,7980,2014,5,2,May,86,0,86,12.449022745701502,Pre-1950,314.81481481481484
7214711270,2014-12-04,528000.0,5,2.25,2940,38009,1.0,0,0,3,8,1700,1240,1977,0,98077,47.7653,-122.077,2620,38300,2014,12,4,Dec,37,0,37,13.176853456625999,1950-1990,179.59183673469389
4136980090,2015-04-07,537000.0,4,4.25,4883,26040,2.0,0,3,3,10,3859,1024,2006,0,98092,47.263,-122.216,3736,9870,2015,4,2,Apr,9,0,9,13.19375523568666,Post-1990,109.97337702232234
9278200131,2014-08-04,442000.0,4,1.5,1360,6110,1.0,0,0,3,7,1010,350,1955,0,98116,47.5755,-122.396,1520,6110,2014,8,3,Aug,59,0,59,12.999067423500716,1950-1990,325.0
4046600750,2015-04-14,375000.0,3,1.75,1370,19550,1.0,0,0,3,7,1370,0,1978,2006,98014,47.7002,-121.912,1430,17550,2015,4,2,Apr,37,1,9,12.834683971615659,1950-1990,273.7226277372263
9510970090,2014-11-21,637250.0,4,2.5,2120,3220,2.0,0,0,3,9,2120,0,2005,0,98052,47.6662,-122.083,2120,3547,2014,11,4,Nov,9,0,9,13.36491889147997,Post-1990,300.58962264150944
2594200375,2015-03-30,427500.0,3,1.75,1240,7200,1.0,0,0,5,7,1240,0,1942,0,98136,47.5142,-122.389,1640,7200,2015,3,1,Mar,73,0,73,12.965711906537503,Pre-1950,344.758064516129
1125069064,2015-03-31,700000.0,4,2.5,2770,89298,2.0,0,0,3,8,2770,0,2004,0,98053,47.6624,-122.01,2650,89298,2015,3,1,Mar,11,0,11,13.45883704259595,Post-1990,252.70758122743683
117000100,2015-03-19,680000.0,3,1.75,1660,5750,1.0,0,0,4,7,1080,580,1909,0,98116,47.5843,-122.385,2060,5560,2015,3,1,Mar,106,0,106,13.429849547739444,Pre-1950,409.6385542168675
9212900820,2014-08-28,393820.0,2,2.0,1170,8251,1.0,0,0,3,7,1170,0,1941,0,98115,47.6873,-122.291,1360,6798,2014,8,3,Aug,73,0,73,12.883651770327058,Pre-1950,336.5982905982906
3959400855,2014-08-20,525000.0,4,2.75,2470,7200,1.0,0,0,5,7,1350,1120,1940,0,98108,47.5631,-122.317,1500,6000,2014,8,3,Aug,74,0,74,13.171155446333852,Pre-1950,212.5506072874494
2028700265,2015-01-15,505000.0,2,1.75,1310,3816,1.0,0,0,2,7,1110,200,1929,0,98117,47.679,-122.368,1510,3816,2015,1,1,Jan,86,0,86,13.132315688453556,Pre-1950,385.4961832061069
3041700090,2014-11-11,555565.0,3,2.0,1670,11337,1.0,0,1,4,7,1670,0,1959,0,98033,47.6602,-122.188,2210,11337,2014,11,4,Nov,55,0,55,13.227742692885437,1950-1990,332.6736526946108
868001295,2014-10-29,650000.0,3,1.75,1660,10819,1.0,0,0,4,7,1240,420,1942,0,98177,47.7045,-122.379,3110,11853,2014,10,4,Oct,72,0,72,13.384729180332174,Pre-1950,391.56626506024094
7853270740,2014-09-17,632500.0,5,3.25,3500,7254,2.0,0,0,3,8,2760,740,2005,0,98065,47.5444,-121.881,2820,6317,2014,9,3,Sep,9,0,9,13.35743708061023,Post-1990,180.71428571428572
5416500090,2014-07-24,269000.0,3,2.5,1440,3800,2.0,0,0,3,7,1440,0,2005,0,98038,47.3606,-122.039,1890,3819,2014,7,3,Jul,9,0,9,12.502470376049185,Post-1990,186.80555555555554
3574801110,2014-11-25,405000.0,4,2.75,2360,7716,1.0,0,0,3,7,1390,970,1978,0,98034,47.7301,-122.223,2160,8794,2014,11,4,Nov,36,0,36,12.91164481522143,1950-1990,171.61016949152543
624110930,2014-07-24,845000.0,3,3.5,3460,15745,2.0,0,0,3,10,3460,0,1986,0,98077,47.7262,-122.06,3350,14825,2014,7,3,Jul,28,0,28,13.647093089770562,1950-1990,244.21965317919074
5335700110,2014-07-25,234000.0,3,1.0,1750,8820,1.0,0,0,4,7,1750,0,1961,0,98032,47.3608,-122.29,1400,9600,2014,7,3,Jul,53,0,53,12.36308066783498,1950-1990,133.71428571428572
1176000964,2015-04-22,638000.0,4,1.75,1470,4236,1.5,0,0,4,7,1470,0,1946,0,98107,47.6692,-122.399,1480,5400,2015,4,2,Apr,69,0,69,13.366095129723817,Pre-1950,434.01360544217687
7334602070,2014-08-04,290000.0,3,1.75,1710,10950,1.0,0,0,3,7,1060,650,1967,0,98045,47.4678,-121.745,1180,10950,2014,8,3,Aug,47,0,47,12.577639650232573,1950-1990,169.5906432748538
2420069251,2015-02-25,262000.0,1,0.75,520,12981,1.0,0,0,5,3,520,0,1920,0,98022,47.2082,-121.995,1340,12233,2015,2,1,Feb,95,0,95,12.476103599529843,Pre-1950,503.84615384615387
7885800740,2015-02-18,270000.0,4,2.5,2350,5835,2.0,0,0,3,8,2350,0,2003,0,98042,47.3494,-122.153,3010,5772,2015,2,1,Feb,12,0,12,12.506180941677357,Post-1990,114.8936170212766
8082400076,2014-11-18,875000.0,4,2.25,2380,4876,2.0,0,0,4,9,2240,140,1948,0,98117,47.6822,-122.4,1780,4559,2014,11,4,Nov,66,0,66,13.681980308196241,Pre-1950,367.6470588235294
1310980110,2014-07-17,299000.0,3,2.25,1920,7840,2.0,0,0,4,8,1920,0,1982,0,98032,47.3631,-122.276,2170,7210,2014,7,3,Jul,32,0,32,12.608202196848836,1950-1990,155.72916666666666
2354300740,2015-03-03,551000.0,3,1.0,1580,6000,1.0,0,0,5,7,1580,0,1947,0,98027,47.5286,-122.032,1580,6000,2015,3,1,Mar,68,0,68,13.219491903015438,Pre-1950,348.73417721518985
3023049236,2014-09-16,350000.0,3,2.75,3070,5280,2.0,0,1,3,7,2360,710,1950,1986,98166,47.4486,-122.353,2570,18983,2014,9,3,Sep,64,1,28,12.765691290604371,1950-1990,114.00651465798046
9808700405,2014-06-04,1901000.0,3,2.5,2660,13367,2.0,0,2,3,10,2660,0,1992,0,98004,47.6501,-122.217,2660,13367,2014,6,2,Jun,22,0,22,14.457891147509354,Post-1990,714.6616541353384
2877102345,2014-10-27,511718.0,2,1.75,1700,5000,1.0,0,0,3,6,850,850,1915,0,98117,47.6787,-122.363,1690,5000,2014,10,4,Oct,99,0,99,13.145530925235363,Pre-1950,301.0105882352941
1924069058,2014-10-10,965000.0,4,3.25,5010,49222,2.0,0,0,5,9,3710,1300,1978,0,98027,47.5489,-122.092,3140,54014,2014,10,4,Oct,36,0,36,13.779884416590017,1950-1990,192.61477045908183
9269260100,2014-12-16,475000.0,4,2.25,2680,4673,2.0,0,0,3,7,2680,0,1999,0,98011,47.7539,-122.219,2460,4645,2014,12,4,Dec,15,0,15,13.07107218827772,Post-1990,177.23880597014926
2877104265,2015-04-15,1062000.0,4,2.75,2720,4000,1.5,0,2,5,8,1840,880,1928,0,98117,47.6797,-122.359,1600,4000,2015,4,2,Apr,87,0,87,13.875665422403163,Pre-1950,390.44117647058823
3123039089,2014-07-15,252000.0,2,1.0,940,15450,1.0,0,0,4,6,940,0,1926,0,98070,47.4408,-122.461,1370,34820,2014,7,3,Jul,88,0,88,12.437188334739655,Pre-1950,268.0851063829787
8576400110,2015-03-17,580000.0,6,2.5,3596,13700,1.0,0,0,5,8,1798,1798,1964,0,98166,47.4388,-122.339,1894,10500,2015,3,1,Mar,51,0,51,13.270785106659046,1950-1990,161.29032258064515
7660600131,2014-10-20,374950.0,2,2.25,1240,1172,2.0,0,0,3,8,1000,240,2008,0,98144,47.5877,-122.316,1260,1111,2014,10,4,Oct,6,0,6,12.834550629748248,Post-1990,302.3790322580645
2296500131,2014-12-16,739000.0,5,4.0,4660,9900,2.0,0,2,4,9,2600,2060,1979,0,98056,47.5135,-122.2,3380,9900,2014,12,4,Dec,35,0,35,13.513054553109397,1950-1990,158.58369098712447
1761300850,2014-12-17,271000.0,4,1.75,1710,7200,1.0,0,0,5,7,910,800,1975,0,98031,47.3967,-122.174,1730,7200,2014,12,4,Dec,39,0,39,12.509877789891931,1950-1990,158.4795321637427
6083000037,2014-06-13,230000.0,2,1.0,930,7550,1.0,0,0,3,6,930,0,1986,0,98168,47.4866,-122.303,1370,10176,2014,6,2,Jun,28,0,28,12.345838935721968,1950-1990,247.31182795698925
5259800090,2015-04-27,210000.0,3,2.25,1430,9150,1.0,0,0,3,7,1070,360,1984,0,98023,47.3239,-122.35,1430,6364,2015,4,2,Apr,31,0,31,12.25486757159303,1950-1990,146.85314685314685
2968801366,2015-02-24,350000.0,3,2.75,1650,5700,2.0,0,0,4,7,1650,0,1988,0,98166,47.4563,-122.348,1320,7620,2015,2,1,Feb,27,0,27,12.765691290604371,1950-1990,212.12121212121212
2126059172,2015-05-06,491500.0,3,2.25,1560,12000,1.0,0,0,4,7,1110,450,1968,0,98034,47.7256,-122.166,2190,4612,2015,5,2,May,47,0,47,13.105219253155285,1950-1990,315.06410256410254
7334501250,2014-09-09,325000.0,3,2.5,1870,9825,1.0,0,0,4,7,1250,620,1994,0,98045,47.4639,-121.744,1380,11475,2014,9,3,Sep,20,0,20,12.691583538230217,Post-1990,173.79679144385025
1545805490,2014-10-06,190000.0,3,2.0,1320,7625,1.0,0,0,3,7,1320,0,1987,0,98038,47.3635,-122.045,1420,7500,2014,10,4,Oct,27,0,27,12.154784614286667,1950-1990,143.93939393939394
7518500855,2015-05-04,658600.0,4,2.0,1400,4690,1.5,0,0,4,7,1400,0,1945,0,98117,47.6826,-122.378,1400,4690,2015,5,2,May,70,0,70,13.397873167295554,Pre-1950,470.42857142857144
4171200025,2015-03-27,299950.0,3,1.5,1940,8951,1.0,0,0,3,7,1300,640,1958,0,98168,47.473,-122.328,2000,8319,2015,3,1,Mar,57,0,57,12.611374406964662,1950-1990,154.61340206185568
9818700215,2015-03-30,464000.0,5,2.0,2000,3000,1.5,0,0,3,6,1200,800,1931,0,98122,47.6028,-122.298,1330,4000,2015,3,1,Mar,84,0,84,13.047641986378483,Pre-1950,232.0
798000535,2014-06-25,308000.0,3,1.0,1640,18144,1.5,0,0,3,6,1640,0,1942,0,98168,47.5027,-122.33,1500,9065,2014,6,2,Jun,72,0,72,12.637858308703688,Pre-1950,187.8048780487805
3900100265,2015-01-29,625000.0,3,1.0,1020,7650,1.0,0,0,3,6,1020,0,1919,0,98033,47.6795,-122.202,1870,5500,2015,1,1,Jan,96,0,96,13.345508528717259,Pre-1950,612.7450980392157
1951100110,2015-02-05,240000.0,3,1.75,1630,9450,1.0,0,0,4,7,1080,550,1977,0,98032,47.3729,-122.295,1280,9100,2015,2,1,Feb,38,0,38,12.388398368982115,1950-1990,147.23926380368098
7215420590,2015-05-04,530000.0,4,2.5,2940,35996,2.0,0,0,3,9,2940,0,1995,0,98042,47.3401,-122.067,2890,35089,2015,5,2,May,20,0,20,13.180634172318978,Post-1990,180.2721088435374
3343301910,2014-10-20,1000000.0,5,4.5,2120,8944,2.0,1,4,5,8,2120,0,1939,1963,98006,47.5488,-122.197,2870,8944,2014,10,4,Oct,75,1,51,13.815511557963774,Pre-1950,471.6981132075472
